"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","umd_tree_cover_loss_from_fires__ha"
"NOR",2005,24918.837518618714117354,615.298998866532047944
"NPL",2005,2758.31949392483699358,462.57702167241320666
"NZL",2005,52519.237879886152104890,1773.061026022578383140
"PAK",2005,948.18277633422352472,619.41737049100306502
"PAN",2005,12349.22332500489038558,251.43496544138183257
"PER",2005,163023.13774440854404450,13757.99738399756607619
"PHL",2005,49781.58481480131837620,654.78442328955293943
"PLW",2005,43.40984524104166523,2.74682911851155611
"PNG",2005,39021.21608219117731525,2844.88263433880034648
"POL",2005,82378.57066586705989248,309.845285792855899931
"PRI",2005,1288.00731450757715875,19.98378774830403737
"PRK",2005,16528.51422997980016251,6549.53848955166975740
"PRT",2005,38934.42515101807673307,14694.47147586439116166
"PRY",2005,262650.76398201471944210,14433.24674924652610974
"PSE",2005,0.45677334553385424,0.0
"REU",2005,225.3239566024207704,0.0
"ROU",2005,19418.213769655175782935,406.624372349871976966
"RUS",2005,1589993.16194969178639933,625951.073293845863086990
"RWA",2005,821.92294211357636527,0.30755303367485895
"SDN",2005,100.18787363854599938,0.75562198917046452
"SEN",2005,71.58203072296549817,3.45112522812445754
"SGP",2005,82.29476475483910952,0.23073145958991157
"SLB",2005,6549.42591057491844650,101.99275500295655033
"SLE",2005,6872.40483847336371408,17.81449389630398196
"SLV",2005,5880.54643120217524070,135.61933517947049760
"SMR",2005,0.1672475959874132,0.0
"SOM",2005,271.91123886689921140,0.07691439233269586
"SRB",2005,1550.57372783400226104,31.77667339135851336
"SSD",2005,10566.19773014704744874,87.76723205202587175
"SUR",2005,3512.14450277957729053,412.98757699943191493
"SVK",2005,27674.41493325691784691,324.309502460895761114
"SVN",2005,1950.95426172489218036,51.9731030879687403
"SWE",2005,248560.168671169787532176,2013.210720426672680665
"SWZ",2005,4535.09630084552093481,62.30201718689452439
"SXM",2005,3.5888117620225697,0.07324288200846354
"SYC",2005,0.1518440893576389,0.0
"SYR",2005,791.80762994303002510,334.93046939508988210
"TCA",2005,22.25030443208440908,1.0012669577864584
"TCD",2005,472.37270292629425355,0.37667534023464626
"TGO",2005,2047.96558756740595805,3.88789685807373092
"THA",2005,84287.06004260740450065,515.04541201770336458
"TJK",2005,28.53926538835504048,5.33808034763454928
"TKM",2005,30.53277979659939332,8.35132679091579985
"TLS",2005,1311.30811823755556868,102.70101446207522009
"TTO",2005,1228.86395565452085244,41.41716081323080917
"TUN",2005,632.972946278140352374,89.520702815512158714
"TUR",2005,20410.602625431125938122,1484.66974163158658456
"TWN",2005,1522.31502026354064835,44.24736276681207181
"TZA",2005,91583.41418902268519477,311.00226191242953975
"UGA",2005,29172.07693396595790568,8.60910241782767475
"UKR",2005,36558.454164113831124584,783.12310188219625461
"UMI",2005,84.49769212801667,0.51165876611002606
"URY",2005,15919.04661503285438462,825.96435131427375060
"USA",2005,2691544.210956515680132745,843867.462990140560031907
"UZB",2005,21.18575015673828487,2.156988279216579899
"VCT",2005,16.63506363130154002,0.0
"VEN",2005,94967.00676625483556807,5090.53966569298342464
"VGB",2005,3.72742207857421927,0.0
"VIR",2005,20.30460963418945278,0.14648543502929688
"VNM",2005,102211.11878170454511462,1483.56584752151901678
"VUT",2005,254.48326712356460515,47.30427841041943436
"XAD",2005,0.19043937477430558,0.0
"XCA",2005,6.989012790158420615,0.222457294950086819
"XKO",2005,313.83170348895179445,8.16175770606553865
"XNC",2005,3.65424401438368122,0.31450643878689238
"ZAF",2005,104652.34636227096313942,2818.54773373977165690
"ZMB",2005,57518.16135385821940072,649.59429535007589129
"ZWE",2005,11748.83515301802836051,37.23690012928657020
"ABW",2006,0.22548696056423613,0.0
"AFG",2006,152.08453592102879644,135.4576086006967635
"AGO",2006,76940.42602870030610955,214.49586078504557367
"AIA",2006,1.31715659843315956,0.0
"ALA",2006,100.1445615932356671,2.21855347052734343
"ALB",2006,962.706292414279780264,86.68004501148644858
"AND",2006,6.62454827118490165,0.0
"ARG",2006,316447.22838567884718691,15622.28778237798890820
"ARM",2006,129.74906665056639213,28.732088531087243060
"ATG",2006,61.15211599682728610,3.52579394384765700
"AUS",2006,186303.939364445710592071,86711.353632977775684251
"AUT",2006,12583.533393477570297932,51.596579359613720580
"AZE",2006,525.20146269424701842,119.90515743911243743
"BDI",2006,343.56762572611659847,0.0
"BEL",2006,6916.08424877007837098,46.794521712986117665
"BEN",2006,1794.80449798073919276,1.52806502577338329
"BES",2006,6.90050228868164011,1.54153356204752623
"BFA",2006,4.75707136458062116,0.0
"BGD",2006,6862.82126297206569093,79.86340859253798780
"BGR",2006,5171.12384083289066144,147.400740442276514655
"BHS",2006,1015.77394436093890669,223.21729668916115982
"BIH",2006,535.968834797191861280,14.56282146068793377
"BLR",2006,42269.352713733716066239,1562.073186808732141766
"BLZ",2006,4269.73522438254965300,334.51218629518866251
"BMU",2006,0.06530198176757812,0.0
"BOL",2006,216314.82152919980319766,19073.59128114103892651
"BRA",2006,2876804.74696718651036248,195591.36286823492820753
"BRB",2006,4.12233459845865959,0.0
"BRN",2006,1013.51442523369676349,52.98927270768744721
"BTN",2006,622.87288308417103487,119.70414765803386247
"BWA",2006,40.10784403647896201,0.50223080338541666
"CAF",2006,57883.22092814123630538,220.30121723838135271
"CAN",2006,2406190.736302229283472339,1278885.018219455282831188
"CHE",2006,2048.85049592479382739,10.57181329947482703
"CHL",2006,91923.239390255386894000,3784.06056266116523723
"CHN",2006,575232.88703826379522674,118614.380697112400696081
"CIV",2006,97780.65199480635230141,123.64703021837971643
"CMR",2006,35986.04110763778176980,107.94949737412177974
"COD",2006,453170.61281197186897011,2568.48448588923688705
"COG",2006,22153.93810149483199580,252.84218700384620294
"COL",2006,189963.60168665809363527,9504.37222273847938327
"COM",2006,12.9636599297357873,0.07540856238335504
"CPV",2006,6.0242471335015183,1.33929393513888892
"CRI",2006,10059.47496260027846969,264.70260873577963425
"CUB",2006,12305.08782211813662866,2555.01295685045653838
"CUW",2006,3.46068136353244228,0.22576840599555122
"CYM",2006,17.95942012771701577,3.05366629317816831
"CYP",2006,58.60322573993272890,10.76543784840277816
"CZE",2006,8606.68725442364163179,14.698353322209201854
"DEU",2006,42652.884868828553200625,126.47338080590275765
"DMA",2006,25.38270162408203324,0.07421804536946615
"DNK",2006,5213.706718985202646946,29.280673380230033344
"DOM",2006,13413.91539972986183159,659.10066686369585772
"DZA",2006,5415.394073528618883165,3202.624125435691495304
"ECU",2006,35602.59677240233833929,2281.12063905726188778
"EGY",2006,38.12591038677083282,9.99252771999674507
"ESP",2006,72719.077323391813437495,23094.26036970016351809
"EST",2006,21731.766073142396632466,622.76712304530063255
"ETH",2006,12075.93886344313478167,21.66273130927463464
"FIN",2006,182294.821846626504846274,4685.266473330451547704
"FJI",2006,1874.41880590528103987,45.28823959248914739
"FRA",2006,55049.47436143959767656,1222.918780581029480177
"GAB",2006,19300.76155673861356784,185.28468838757719182
"GBR",2006,21053.477904720270391931,1644.396600426113224596
"GEO",2006,531.353052568367955515,86.208863766638395235
"GGY",2006,0.15125231431857639,0.0
"GHA",2006,27136.10602603966741635,32.37110045775119170
"GIN",2006,15305.72412626628705927,7.20647798869954509
"GLP",2006,62.26845623001790101,0.88696200159776481
"GMB",2006,6.29441537333767357,0.22471154750162762
"GNB",2006,2018.27363047654884230,0.60301286221842447
"GNQ",2006,1255.61553886717070029,2.53677411882778608
"GRC",2006,7345.970169765284282778,3349.57852935462995205
"GRD",2006,31.53202039361924807,0.90312559122178821
"GTM",2006,52558.40356378874145442,4824.80280373281861126
"GUF",2006,2534.97068972514562773,183.73920967353842833
"GUY",2006,5933.77023800870274569,435.56692224945504979
"HKG",2006,20.81847235167860194,1.28298062131835939
"HND",2006,41630.86208799240525671,2324.51295148260585329
"HRV",2006,2204.198906513684652686,93.235631232237410145
"HTI",2006,1162.83978557028533570,49.03316394484158458
"HUN",2006,7989.93471027354382452,82.352700094986978054
"IDN",2006,1433150.23419092707353019,99978.96926343308093996
"IMN",2006,26.244475032805980425,4.45261498532986132
"IND",2006,67410.50808352018115737,1869.84096916936021009
"IRL",2006,5248.27546248632367243,101.587281123224819221
"IRN",2006,140.78885076485244767,26.577112388734810718
"IRQ",2006,6.24004359792100807,0.63809678552517364
"ISR",2006,132.22768038062623815,86.18718098084092801
"ITA",2006,8901.86535219616132303,460.041444942189704034
"JAM",2006,2797.68366767782112700,67.45199461480144347
"JEY",2006,0.20268790583116319,0.15200264203125
"JOR",2006,0.7835791415646701,0.7835791415646701
"JPN",2006,38974.45382815371011656,527.70355835567243102
"KAZ",2006,3142.03763379059954108,1139.13153179810820500
"KEN",2006,20656.43878293180398212,140.48518280146699282
"KGZ",2006,110.58315986901042703,64.008313535796456254
"KHM",2006,80507.19540112798986813,2631.02785817465288927
"KNA",2006,20.45444530144856347,0.29426543583224828
"KOR",2006,10148.495214440819879054,376.616880726944753861
"LAO",2006,122677.87988354917644545,408.06389265414929741
"LBN",2006,148.81790494817170823,25.43824045515625106
"LBR",2006,36221.24298092021143097,43.72108344408583303
"LBY",2006,16.3024655117979526,3.3778780691894534
"LCA",2006,98.11695233860834115,1.34478510556640633
"LIE",2006,11.59810536796006854,0.0
"LKA",2006,7730.47343640914032560,84.18222688144070675
"LSO",2006,2.42562026555989635,0.0
"LTU",2006,17449.72687059008597858,171.92094240324891695
"LUX",2006,365.988804221082834780,1.19721070551866319
"LVA",2006,38893.50325350277450977,291.897432725238907066
"MAC",2006,3.49832494029405294,0.21412803705403649
"MAF",2006,2.6363196108680562,0.0
"MAR",2006,2221.77691956247263770,886.02250465612421690
"MDA",2006,173.201520998140196777,4.453200570635850598
"MDG",2006,71034.03765642461593655,4729.02617383779901385
"MDV",2006,3.90637808132500559,0.0
"MEX",2006,179043.66593586128626470,38748.85915371630245182
"MKD",2006,2042.13259678678482215,36.219310495377610115
"MLI",2006,103.70893658620878417,0.0
"MLT",2006,0.62588531298828134,0.0
"MMR",2006,127464.14150156642629800,3202.70243045520957214
"MNE",2006,175.54617395426865178,16.321205568806428175
"MNG",2006,13249.214446069094586196,9625.237199889929337736
"MOZ",2006,172223.89748935774858963,1257.56021061999658137
"MSR",2006,12.61260458222981847,0.51628162435221362
"MTQ",2006,91.17823278163627690,1.26640709375705295
"MUS",2006,142.48742232737742034,0.0
"MWI",2006,5563.04899639759704500,49.63250546797853708
"MYS",2006,333901.39493923219748686,4365.75312152584871247
"MYT",2006,41.58675273683323312,0.07506290849609376
"NAM",2006,17.04099671902235258,0.94385117867296017
"NCL",2006,2134.53256070193434454,1147.14014639477291484
"NGA",2006,26167.55795023750661559,82.07366609197049254
"NIC",2006,38875.45820383495974320,779.61262463644908798
"NLD",2006,1482.347280904242902335,88.17276269853950062
"NOR",2006,40648.51285868171720537,2830.652796898563618686
"NPL",2006,3255.01002893068884935,581.22138458512226668
"NZL",2006,61671.657107180198424945,1486.325251114427146198
"PAK",2006,1345.32010966302481464,852.93523412952917770
"PAN",2006,34322.71157289828439250,851.81038865515416090
"PER",2006,88915.88443692428548341,7852.55204413962502003
"PHL",2006,57428.52504839260618719,665.52236113863898212
"PLW",2006,34.86713968914605009,1.67881785619086387
"PNG",2006,56388.40530135568991649,1619.33109625156740583
"POL",2006,37680.33709414041661817,241.98109493527739560
"PRI",2006,1242.99838644744471614,9.95593703906792570
"PRK",2006,12580.25142710230654224,2282.95866563995184595
"PRT",2006,42566.300623306982362996,12380.52750710042180465
"PRY",2006,148256.36100512084753015,6323.82018623457130637
"PSE",2006,0.72341552840820317,0.329098492046441
"REU",2006,628.89648764231176125,0.0
"ROU",2006,13066.519230670979447140,93.244926091870647680
"RUS",2006,2233420.254878984045975905,1347824.645545161442582127
"RWA",2006,745.53289974647506822,0.30750297379245340
"SDN",2006,4.1506645137630206,0.0
"SEN",2006,41.24825584623970233,0.22537343335449218
"SGP",2006,56.06806504195130016,0.07691216873813206
"SLB",2006,5068.41963996748003406,79.72831650717638304
"SLE",2006,28525.92839565435972273,9.59195633806749166
"SLV",2006,4604.31479461544974057,150.55228944420192959
"SOM",2006,118.51669685402154507,4.62685276018639671
"SRB",2006,1891.22304929504349256,28.08141774172092013
"SSD",2006,8963.29812311588325107,40.28057410147935491
"SUR",2006,3404.35021551391407970,259.51646153870302410
"SVK",2006,8022.86691063190121469,29.02280480439888523
"SVN",2006,1246.118948324071608926,25.111718787024742106
"SWE",2006,249126.080102906562392013,3836.959807044406206893
"SWZ",2006,9431.39999547532933452,60.01121116532551486
"SXM",2006,2.27071644573025194,0.0
"SYC",2006,0.15181821660373265,0.0
"SYR",2006,280.75155734028454861,156.24989998927070273
"TCA",2006,4.57794586605360231,0.35770524653320310
"TCD",2006,2981.89700906930258960,1.143237277124566
"TGO",2006,1687.80643043229210754,1.144831918663737
"THA",2006,99820.57963343654554113,751.54041099929776183
"TJK",2006,19.43307663703342022,7.399181398676216100
"TKM",2006,13.62915282632378656,1.10645160203776056
"TLS",2006,2929.09219864902663591,228.85606195796277700
"TTO",2006,1755.82523587489268759,39.68878809993764084
"TUN",2006,353.73525164678597921,78.96480836048611617
"TUR",2006,25884.823812196851680084,4474.85539221161079161
"TWN",2006,2076.72250226347202344,40.99865984228407477
"TZA",2006,85295.84419366932777599,428.09462212188954372
"UGA",2006,28448.19802560316878988,5.91873339094131342
"UKR",2006,42130.10872960241451269,1951.700679172399969734
"UMI",2006,0.07309477526367188,0.0
"URY",2006,21029.27939856758657072,463.61406170276477037
"USA",2006,2605855.554393746913028225,812376.124262531027962083
"UZB",2006,53.0796752853602467,10.612510529973959595
"VCT",2006,10.49410676333822089,0.0
"VEN",2006,85490.75853768384077851,3975.37268368103297205
"VGB",2006,2.77711908890733530,0.2192032054437934
"VIR",2006,73.80593740280054853,0.95083570741970495
"VNM",2006,78777.19252676809530994,1248.96406243179969830
"VUT",2006,219.12138676982425186,12.57696257170572923
"XAD",2006,2.09775733149305519,0.0
"XCA",2006,8.97092192888671852,0.59982905927083337
"XKO",2006,519.98704447945718746,26.28075969931200305
"XNC",2006,15.8938712444118913,1.00874551518446173
"ZAF",2006,104943.27066732423558058,8298.60837783632196570
"ZMB",2006,40500.90119540561938240,528.59935662058934458
"ZWE",2006,14883.27679420516182170,168.69109092880427360
"AFG",2007,252.8416620369673817,216.4795355094055171
"AGO",2007,145286.71261893211737856,375.18032979676000302
"AIA",2007,8.635548870170357,0.21955919310329863
"ALA",2007,247.94607234763216578,6.9642126404947917
"ALB",2007,5225.02668846589268390,3425.85677055472768762
"AND",2007,2.1690592921788198,0.05711921649088542
"ARG",2007,425345.267763961977733504,20940.641243900609870404
"ARM",2007,54.536415663485254834,9.893348581675348181
"ATG",2007,37.15782874045682119,3.01397566292100658
"AUS",2007,372716.784111204170672539,232267.241999593823490204
"AUT",2007,31669.68992765098619511,194.914850035199675255
"AZE",2007,507.55722526502784294,59.942107936898878432
"BDI",2007,1861.68687088216367650,0.15367561557929146
"BEL",2007,5985.142534028218869454,41.85339556157769073
"BEN",2007,4659.69906216430184971,6.34050199284939201
"BES",2007,0.66091671439344621,0.0
"BFA",2007,2.86808460587185316,0.0
"BGD",2007,3995.10262374654212682,74.27031261616970228
"BGR",2007,9557.28192494906309087,1886.53005633367688028
"BHS",2007,604.80767160369410208,86.42849503559679970
"BIH",2007,2681.522458507564121714,1223.508988510544381455
"BLR",2007,32656.75022582201211078,535.31372608353280949
"BLZ",2007,12263.60319589715985761,2277.37124699903796167
"BOL",2007,189952.92014923806206004,18027.31160267567313886
"BRA",2007,2621820.17792643804288145,221978.02168252287712584
"BRB",2007,31.62823710090657442,0.14994284128309462
"BRN",2007,1564.83281504783748617,83.89259559887263903
"BTN",2007,508.22072905713002083,67.42624568093641303
"BWA",2007,33.55963859119249123,1.63004023789930543
"CAF",2007,37308.15625985528114292,427.71694670160082097
"CAN",2007,2117900.170313594237167376,1048606.161032311834501398
"CHE",2007,1852.248351653068849126,22.17360079537760426
"CHL",2007,121652.328860783356519300,7659.408577217335922895
"CHN",2007,652978.71220129363553395,54485.897607073406828950
"CIV",2007,90864.76358264051438851,259.56251156648517845
"CMR",2007,45916.05230572723240046,55.08878942209961258
"COD",2007,462903.28761136647435857,4049.08500624555594182
"COG",2007,29764.68795200072199666,495.48526761023791540
"COL",2007,269029.28637287572985804,14899.33062866824736847
"COM",2007,77.72839324684080954,0.67805536861924916
"CPV",2007,0.59177118146213113,0.14738544023111982
"CRI",2007,11447.87329116870203125,428.20310217875872789
"CUB",2007,7873.76079835749706623,1449.23257621166834098
"CUW",2007,4.21289018005696456,0.15050885535481773
"CYM",2007,17.86412730716145641,0.72641323408203125
"CYP",2007,778.23927838077529725,522.42151490508532843
"CZE",2007,21325.094843924802214035,41.367775244188368710
"DEU",2007,93223.625022643193537820,995.96068590383018920
"DMA",2007,40.30000140911839138,0.89062927858289940
"DNK",2007,4381.407303646208615235,29.70499383121310712
"DOM",2007,16059.06185619258042334,1020.61288164205611725
"DZA",2007,5201.55658304570326391,3389.60967836716543342
"ECU",2007,60539.50436842984108749,2444.71587877381954639
"EGY",2007,78.2701398879904694,23.06054769443576863
"ESP",2007,60256.316847675766828704,7030.036656639408993077
"EST",2007,16188.595067142344409987,226.62646891756122447
"ETH",2007,25608.57311327891537455,28.11934243916666603
"FIN",2007,151914.877908359620749319,1648.702694274316884093
"FJI",2007,2148.46709783724483252,77.57006966291999704
"FRA",2007,49246.17317442385340022,1193.650199376953469168
"GAB",2007,16501.47574793807206850,75.21146969744321009
"GBR",2007,31222.419594956233219854,2359.429229229141265294
"GEO",2007,992.44600007769481226,266.73990261866091322
"GHA",2007,40172.37055943887198291,37.25844348837185299
"GIN",2007,33821.27135082501864668,77.42077676722656821
"GLP",2007,158.30311890426701467,1.10899282069498708
"GMB",2007,49.60546797636610015,0.0
"GNB",2007,6044.02762128896315948,5.42760296866536425
"GNQ",2007,3141.52725152519951518,8.07473479893863337
"GRC",2007,46061.55695981873188658,37270.79762894770517394
"GRD",2007,67.81289337326607081,0.30116950457085502
"GTM",2007,126556.72461971343239487,11048.88018599552986485
"GUF",2007,3328.10883444341979783,223.73984491131972132
"GUY",2007,5249.63206042180928502,338.59790335930244182
"HKG",2007,29.58773663790906950,2.06658201220160607
"HND",2007,42412.38495594271261825,2372.30242591626454268
"HRV",2007,3237.112404460823239226,368.93402625859213917
"HTI",2007,2077.21167648227533581,77.15547821089735492
"HUN",2007,9361.071277145456762226,146.288526146306394004
"IDN",2007,1387625.29248693293220330,216277.41551720334051088
"IMN",2007,30.388384622630222796,8.40999021513238008
"IND",2007,73906.51985679135739561,2396.73108303842028084
"IRL",2007,11681.901580885691970174,1141.106030328851962814
"IRN",2007,131.05927632243491369,17.19003320223524104
"IRQ",2007,10.328544856586372314,1.30457815482747404
"ISR",2007,47.96047012410915507,3.20249402379231766
"ITA",2007,11590.05571396065483161,1875.169407678668737465
"JAM",2007,1269.91525929929842837,18.95178884166775231
"JOR",2007,0.39192569674804695,0.3264934999414063
"JPN",2007,45585.77815929652804516,851.026803162852649130
"KAZ",2007,4605.437639402053835780,1658.313001629936587746
"KEN",2007,26102.96008148190045797,109.73825243598309425
"KGZ",2007,107.42933346305996260,61.032785550499138424
"KHM",2007,77676.05563455801764688,1276.41857840217125686
"KNA",2007,12.28689484910264979,0.14717311423828128
"KOR",2007,8096.16633452499650352,1282.066308376964536833
"LAO",2007,132995.12583232482329142,423.30273626275182056
"LBN",2007,273.03032151809894598,102.34790044194141059
"LBR",2007,44282.08227644728489260,182.08285474524442102
"LBY",2007,4.29091529814561700,1.365211397340495
"LCA",2007,48.57569600165420386,2.69056394073621972
"LIE",2007,8.433932016634115776,0.0
"LKA",2007,10241.81995895062549657,139.79857009103108208
"LSO",2007,3.01869057673611113,0.0
"LTU",2007,16036.749411471392985164,112.62149421459854803
"LUX",2007,502.232574656069313125,0.249439591121961805
"LVA",2007,36128.75370425189556448,267.38729538417761528
"MAC",2007,4.426782339772139,0.2855801009082032
"MAF",2007,2.7095450124674481,0.0
"MAR",2007,2513.07049537886656716,718.30605870628307274
"MDA",2007,236.262822165666232776,17.179704403441839364
"MDG",2007,188580.08889703693132804,6977.87331911022529868
"MDV",2007,6.19346760023498582,0.0
"MEX",2007,218600.75424724897790040,17114.75958384449902406
"MKD",2007,3862.343733109466307774,1772.910973801336784764
"MLI",2007,125.0852238578960111,0.5217175381005860
"MLT",2007,0.8138376445312501,0.0
"MMR",2007,146598.31829907424182557,2740.35512618815695099
"MNE",2007,1051.42438898770417502,451.958568594615647596
"MNG",2007,48081.70457461275422500,46149.93093208886044137
"MOZ",2007,138492.60656505941990187,1047.25676644661811517
"MSR",2007,10.47386602865343370,3.17163481978190121
"MTQ",2007,155.67514304319500530,1.48998072972439235
"MUS",2007,131.71048106381721900,0.0
"MWI",2007,7494.46104183061050345,26.59190783338541400
"MYS",2007,405158.51252411806724480,6585.12732493045025879
"MYT",2007,20.04483602257812782,0.07509898371527778
"NAM",2007,80.07489581565646928,0.21537762190972226
"NCL",2007,975.11347330660343432,293.03877361470237450
"NER",2007,0.07517093559895834,0.0
"NGA",2007,24572.53018412537219502,81.25862353530898412
"NIC",2007,88499.91150329697133077,1652.02557706791357277
"NLD",2007,1646.094034669322911853,23.86096613496093862
"NOR",2007,31841.16195034435097364,795.78132540117627544
"NPL",2007,3465.50226913828298232,436.19257008153320697
"NZL",2007,62642.623405375791725973,1983.259597358586547015
"PAK",2007,1123.46310421061658034,741.12929464216409817
"PAN",2007,20644.52749151601760405,1001.58130683828284992
"PER",2007,115742.77874036548342523,5816.68129825961689786
"PHL",2007,66498.02542142659306432,847.37988289502284101
"PLW",2007,90.63736881960152068,6.48462734873562331
"PNG",2007,49173.00345922211961849,1864.84676134953325521
"POL",2007,57310.99658262395663809,246.506966295661926465
"PRI",2007,1037.45105638170904233,16.03200981444987022
"PRK",2007,13289.3011620176307582,3389.45794655284039418
"PRT",2007,36321.938748207544711544,3344.768222974793008134
"PRY",2007,426216.13022154274397660,24291.04969398827797231
"PSE",2007,1.17988217136935775,0.0
"ROU",2007,38081.926098494551004715,1158.091149713586141804
"RUS",2007,2338922.62170993819679175,1324476.865700382457409985
"RWA",2007,1429.97672468487325478,0.23069119034484864
"SDN",2007,184.920784925921076,0.90199039373806425
"SEN",2007,172.32132610701832465,0.52582347317437067
"SGP",2007,74.44906843084173030,0.76911934852240670
"SLB",2007,5665.31338035628009731,67.32768347236410639
"SLE",2007,21878.47752794351252010,89.97634335967776006
"SLV",2007,2984.15894803268696117,123.66391773447803756
"SMR",2007,0.9479525586957465,0.05573355229166667
"SOM",2007,270.58776249335281734,9.9104776310195253
"SPM",2007,0.10590869027777779,0.0
"SRB",2007,2254.056465011238891825,459.661319740448845635
"SSD",2007,9523.60993101579019871,47.23225961404758775
"SUR",2007,3625.82787790440760523,225.60178857258844174
"SVK",2007,9485.82304525594754597,62.112446796002620434
"SVN",2007,2106.65848425832657914,141.30647699255025687
"SWE",2007,182858.03675587157889958,1941.505857342681970525
"SWZ",2007,6469.37108747377050969,56.60750609145831746
"SXM",2007,5.42039527814453248,0.14650180466254342
"SYR",2007,1577.23688230899622109,1159.35195390431059541
"TCA",2007,73.54047559605248861,7.58164450066840354
"TCD",2007,1001.07737120784447554,0.9831052382438151
"TGO",2007,3187.39356798612955625,0.99047028724772136
"THA",2007,92628.55864115540251564,1010.89228167320059596
"TJK",2007,14.03999339971788352,3.100201957619357425
"TKM",2007,37.80768805042751634,5.85018878666666767
"TLS",2007,1555.90178066275174584,108.06842140947916635
"TTO",2007,1108.58661231666182395,32.45331597684515908
"TUN",2007,878.48033118589621700,286.082428106245546176
"TUR",2007,25344.146204373015373835,4472.588979906941474560
"TWN",2007,1729.67014367837222813,43.05619908245660252
"TZA",2007,121685.21293915597710463,429.55791778696375766
"UGA",2007,36627.18579275750356133,19.06132981026345201
"UKR",2007,64266.43965348230473838,1682.016090108991624345
"URY",2007,21529.69941755583352944,516.95770665623902705
"USA",2007,2435127.979680979864893639,581029.873142088631334150
"UZB",2007,43.11389129414931016,5.43898473732855853
"VCT",2007,23.15694366338270539,0.59976748742567280
"VEN",2007,114346.97972348765335163,10226.25444594744555576
"VGB",2007,6.13866634203776181,0.43850598780707466
"VIR",2007,25.06351792785156275,0.2193877566796875
"VNM",2007,80225.30123363219794737,1273.83401993097737192
"VUT",2007,111.89819487170951643,5.43620629424750393
"XAD",2007,3.36770752929253560,0.0
"XCA",2007,17.06551943880425305,1.90383551643446157
"XKO",2007,811.02382124549750854,380.63613565245623171
"XNC",2007,12.67776584648437666,1.26049054878472233
"ZAF",2007,47105.15703608373044565,2915.69786186544819704
"ZMB",2007,53654.07997100237837656,30.08453895044433647
"ZWE",2007,9299.78555742132119713,73.54468526952691767
"AFG",2008,107.40624824200089059,85.46602619497831193
"AGO",2008,103582.03635346271083390,1000.63655226319327579
"AIA",2008,10.390651274953343,0.07316097600802951
"ALA",2008,1291.94795533465989793,28.16336508733941377
"ALB",2008,5471.318403880188080964,3225.34035257712870574
"AND",2008,5.2478634872026887,0.057043466796875
"ARG",2008,592753.227198336004851804,29770.298544056972602466
"ARM",2008,113.03153313903207456,5.97244177657335104
"ATG",2008,45.69564378295572964,1.10286967027777789
"AUS",2008,205724.85403025539475542,105540.596188252147528210
"AUT",2008,26895.743190156281810666,406.513021947677934592
"AZE",2008,472.31692414898469338,39.02922977017361416
"BDI",2008,1999.44533270992725441,0.1535469746693251
"BEL",2008,7213.54488571699697328,63.94062861235677072
"BEN",2008,481.55173986338467486,0.45869360451605902
"BES",2008,0.59092155711154515,0.15045208171115451
"BFA",2008,4.75749902189019131,0.0
"BGD",2008,4480.08987262076043934,74.17304434061631994
"BGR",2008,6448.134766977129750065,457.554923406649251586
"BHS",2008,1949.23576147202491963,392.02438878293302854
"BIH",2008,1551.78831821434507272,235.897555429259999866
"BLM",2008,0.1466102862543403,0.0
"BLR",2008,35896.481903190731808296,518.29185191860879287
"BLZ",2008,8216.09472987412647244,588.30351934982526324
"BMU",2008,0.19589676768120662,0.0
"BOL",2008,369850.56059080908117267,31351.85674332865095691
"BRA",2008,2444308.03831688280100494,167146.38398523816155718
"BRB",2008,13.71672659023275018,0.0
"BRN",2008,1299.95055037189191390,61.11484843443926822
"BTN",2008,775.33369512191651948,124.94558581281259420
"BWA",2008,26.06325585573893094,1.13918285079535601
"CAF",2008,31859.75234070651926632,71.12855024631646568
"CAN",2008,1949007.837210364947740918,1064678.704542740789508458
"CHE",2008,2419.268640173491809015,29.22649990767794685
"CHL",2008,123068.313397622461880482,15431.146477063459753513
"CHN",2008,738031.291889075376386784,71865.221564093912695890
"CIV",2008,127554.83313428354701988,91.29056076417671418
"CMR",2008,35141.59927780942304012,70.31276184431422925
"COD",2008,404830.72935061649528086,1688.04481667576123549
"COG",2008,17374.33580803346670673,120.78316148856504405
"COL",2008,231849.49965961777499239,10650.22772011681765391
"COM",2008,34.9535987759532316,0.45178904900390630
"CPV",2008,0.14814536827636721,0.0
"CRI",2008,21875.04079815251418119,865.31204011478142059
"CUB",2008,17083.73576659446203865,1458.74479336414931736
"CUW",2008,5.4925180681391055,0.3010781521435547
"CYM",2008,32.34618677929361903,0.50766711321940105
"CYP",2008,94.79670437978516993,37.98918583414062636
"CZE",2008,16872.51001070610544701,161.069466446410580505
"DEU",2008,61696.17108578351926430,351.796453716733926026
"DMA",2008,93.37368369661081977,0.96502038287489152
"DNK",2008,6060.808106283105957454,30.149836441221788075
"DOM",2008,21612.20822484849786494,1729.08838257534317492
"DZA",2008,7972.336959549445597465,4893.67173142418953961
"ECU",2008,51890.07404954833234355,2100.91737094491263127
"EGY",2008,81.4668298391569146,36.00425042871202582
"ESP",2008,44287.974223990614194093,4646.278886712307624165
"EST",2008,18296.51160580506438876,400.13549301956739552
